UBIGEO,VIVIENDA,Estatal,EquipoEdu,CalidadEdu,Edad
21801,106,1,2,3,15
21805,36,1,3,3,15
21805,54,1,3,3,6
21805,73,1,3,3,6
21101,68,2,3,3,16
21101,68,1,3,3,8
21101,104,1,3,4,12
21101,122,1,2,3,13
20801,9,1,3,3,17
20801,11,1,3,3,12
20801,13,1,3,4,15
20801,13,1,3,2,7
20801,59,1,3,3,11
20801,71,1,2,3,12
20801,71,1,2,2,8
20801,72,1,3,3,13
20801,72,1,3,3,7
20101,81,1,3,3,7
20101,149,1,3,3,16
20101,149,1,3,3,11
20105,17,2,4,3,16
20105,17,2,3,3,9
20105,17,2,4,3,7
20105,67,2,3,3,15
20105,67,2,3,3,9
20105,80,2,3,4,17
20105,80,2,3,3,10
20105,80,2,3,4,15
21201,40,1,3,4,16
21201,56,1,2,3,13
21201,56,1,2,3,6
21201,90,1,3,4,10
21701,27,1,4,3,15
21701,27,1,4,3,12
21701,88,1,3,3,7
20504,6,1,3,4,13
20504,15,1,3,3,13
20504,34,1,1,3,16
20504,80,1,2,2,15
20504,80,1,3,3,11
20504,80,1,3,3,8
20504,98,1,3,3,6
21406,14,1,3,3,6
21406,15,1,3,3,7
21406,58,1,3,3,17
21406,62,1,3,3,12
21406,62,1,3,3,6
21603,159,1,3,3,16
21603,159,1,3,3,10
21603,159,1,3,3,8
21603,160,1,3,3,15
21603,160,1,3,3,9
21603,161,1,3,3,15
21603,161,1,3,3,13
21603,161,1,3,3,10
21603,161,1,3,3,7
21603,233,1,3,3,17
21603,233,1,3,3,15
21603,233,1,3,3,13
21603,233,1,3,3,7
21603,309,1,3,3,17
21603,310,1,3,3,17
21603,319,1,3,4,16
21603,319,1,3,3,13
21201,142,1,3,3,15
21201,143,1,3,3,11
21201,355,1,3,3,13
21201,355,1,3,3,6
22002,9,1,3,3,15
22002,9,1,3,3,13
22002,9,1,3,3,11
22002,9,1,3,3,9
22002,10,1,3,3,15
22002,70,1,3,3,14
22002,70,1,3,3,12
22002,70,1,3,3,6
22002,72,1,3,3,13
22002,73,1,3,3,15
22002,73,1,3,3,13
30101,46,1,3,3,7
30101,92,1,3,3,15
30101,138,1,2,3,9
30109,13,1,3,3,13
30201,90,1,3,2,8
30213,54,1,2,3,14
30213,79,1,5,3,9
30609,67,1,3,3,15
30609,67,1,2,3,13
30609,67,1,2,3,8
30609,68,1,1,3,9
30609,169,1,3,3,14
30609,169,1,3,3,6
30609,170,1,3,3,8
30609,171,1,3,3,14
30402,14,1,3,3,13
30402,25,1,3,3,17
30402,35,1,3,3,15
30402,43,1,3,3,16
30713,29,1,3,3,17
30713,29,1,3,3,12
30713,65,1,3,3,8
30713,78,1,3,3,10
30713,101,1,3,3,15
30713,101,1,3,3,11
30218,39,1,3,3,14
30218,39,1,3,3,14
30218,39,1,3,3,6
30205,38,1,2,3,17
30205,38,1,3,3,14
30205,38,1,3,3,13
30205,38,1,3,3,11
30205,38,1,2,2,8
30205,38,1,2,3,6
30205,45,1,2,3,15
30205,288,1,3,3,16
30205,288,1,3,3,11
30205,288,1,3,3,9
30205,288,1,3,3,8
30205,288,1,3,3,6
30216,3,1,3,3,13
30216,118,1,3,3,15
30216,118,1,3,3,6
30216,119,1,3,3,12
30216,119,1,3,3,9
30216,120,2,3,3,17
30216,120,1,3,3,12
40103,47,1,2,3,9
40103,61,2,2,3,11
40103,61,2,2,3,7
40103,77,2,4,4,10
40103,77,2,4,4,8
40103,109,1,3,3,16
40103,109,1,3,3,9
40126,105,2,3,3,9
40129,58,1,3,3,7
40129,129,1,3,3,14
40129,129,1,3,3,14
40110,13,1,3,3,12
40110,13,1,3,4,9
40110,102,2,3,3,14
40110,125,1,2,3,14
40110,125,1,3,3,9
40110,125,1,2,3,7
40110,147,1,3,3,9
40103,84,1,3,3,15
40103,106,2,3,5,17
40122,8,1,2,3,12
40122,8,1,3,3,8
40122,8,1,3,3,6
40122,22,1,3,3,10
40122,93,2,3,3,17
40122,93,1,3,3,11
40104,74,2,4,4,12
40104,103,1,3,3,15
40104,103,2,3,3,11
40104,136,2,3,3,12
40126,59,2,4,4,7
40126,86,2,4,3,16
40126,117,2,3,3,17
40126,324,2,5,2,17
40112,3,2,3,3,12
40112,37,1,3,3,10
40112,37,1,3,3,6
40112,49,2,3,3,8
40108,84,2,2,3,10
40701,81,1,4,4,12
40701,105,1,3,3,10
40701,128,1,4,4,17
40701,128,1,3,3,13
40301,29,1,4,3,15
40301,29,1,3,3,9
40208,30,1,2,3,9
40208,83,1,2,3,15
40208,83,1,3,3,14
40208,83,1,2,2,11
40208,83,1,2,2,6
40128,10,1,3,3,9
40128,10,1,3,3,6
40128,17,1,3,3,14
40128,26,1,2,3,8
40311,43,1,3,3,8
40311,43,1,3,3,6
40520,28,1,3,3,15
40520,28,1,2,4,13
40520,28,2,2,3,10
40520,92,1,3,3,15
40111,44,1,2,2,10
40111,178,1,3,3,13
40111,178,1,3,3,6
40111,193,2,3,3,9
40111,193,2,3,3,7
50115,8,1,3,3,14
50115,60,1,3,3,16
50115,60,1,3,3,9
50115,72,1,3,3,14
50115,17,2,4,4,13
50115,17,2,4,4,11
50115,49,1,3,3,11
50115,97,2,3,4,15
50115,97,2,3,3,11
50115,145,2,4,4,11
50115,145,2,3,3,9
50101,7,1,3,3,9
50101,81,1,3,3,8
50101,106,2,2,3,6
50104,4,1,3,3,14
50104,38,1,3,3,15
50104,38,1,3,3,10
50104,44,1,3,3,13
50104,44,1,3,3,13
50104,44,1,2,3,10
50401,14,1,3,3,10
50401,30,1,3,3,15
50401,83,1,3,3,11
50603,5,1,3,3,15
50701,21,2,3,3,14
50701,21,2,3,4,12
50701,75,1,3,3,16
50701,75,2,3,4,6
51003,1,1,3,3,15
51003,1,1,2,3,12
51003,1,1,2,3,9
51003,1,1,2,3,7
51003,3,1,3,3,14
51003,3,1,3,3,11
51003,98,1,3,3,15
51003,98,1,3,3,7
50102,11,1,2,3,16
50102,11,1,3,2,9
50102,84,1,3,3,8
50102,86,1,3,3,14
50102,86,1,3,3,12
50102,87,1,2,3,8
50102,87,1,2,3,8
50702,34,1,2,4,15
50102,29,1,3,3,11
50102,29,1,3,3,8
50102,32,1,3,3,14
50102,32,1,3,3,9
50102,208,1,3,3,13
50102,208,1,3,2,11
50102,210,1,3,3,11
50102,211,1,3,3,11
50102,212,1,3,3,6
50102,213,1,3,3,16
50102,213,1,3,3,14
50502,21,1,3,3,12
50502,21,1,3,3,9
50502,22,1,3,3,13
50502,22,1,3,3,10
50502,22,1,3,3,7
50502,23,1,3,3,12
50502,88,1,3,3,12
50502,89,1,3,3,16
50502,90,1,3,3,11
51012,1,1,3,4,7
51012,93,1,2,4,15
51012,155,2,3,3,13
50108,240,1,3,3,10
50108,243,1,3,3,12
60101,66,1,3,3,17
60101,66,1,3,3,8
60101,84,1,2,3,15
60201,30,1,4,4,17
60201,30,1,3,3,13
60201,30,1,3,3,6
60201,66,1,3,3,14
60201,66,1,3,3,13
60201,66,1,3,3,7
61001,6,1,3,3,8
61001,17,1,3,3,9
61001,27,1,2,2,9
61001,37,1,3,3,10
60801,8,1,3,3,6
60801,49,1,3,3,11
60801,49,1,3,3,9
60801,13,1,2,3,7
60801,47,1,5,2,16
60801,47,1,2,2,6
60801,65,2,3,3,12
60801,65,2,3,3,8
60801,65,2,3,3,6
60801,136,1,3,3,6
60808,26,1,3,4,10
60808,26,1,3,3,6
60808,49,1,3,3,14
60109,16,1,3,3,15
60109,16,1,3,3,13
60109,16,1,3,3,8
60109,17,1,3,3,13
60109,17,1,3,3,6
60109,19,1,2,4,15
60109,19,1,2,3,10
60109,25,1,3,3,17
60109,25,1,3,3,15
60109,25,1,3,3,12
60109,26,1,3,3,7
60109,33,1,3,3,16
60109,33,1,3,3,11
60109,33,1,3,3,9
60601,64,1,4,4,14
60601,64,1,4,4,10
60601,193,1,3,3,13
60601,193,1,2,3,9
60601,193,1,3,4,10
60601,197,1,3,4,12
60601,198,1,3,2,14
60410,49,1,3,3,15
60410,50,1,3,3,12
60410,52,1,3,3,17
60410,52,1,3,3,7
60410,185,1,3,3,15
60410,185,1,3,3,11
60410,186,1,3,3,14
60410,186,1,3,2,9
60410,186,1,3,3,7
60504,121,1,2,2,7
60504,121,1,3,3,6
60504,314,1,4,4,15
60504,314,1,3,3,13
60504,314,1,3,3,8
60504,319,1,3,4,12
60504,320,1,3,3,11
60105,10,1,3,3,14
60105,11,1,3,4,14
60105,314,1,3,3,10
60105,318,1,3,3,9
60703,138,1,3,3,10
60703,140,1,3,3,13
60703,140,1,3,3,8
60807,3,1,3,3,15
60807,55,1,3,3,15
60807,55,1,3,4,13
60807,107,1,3,3,14
60810,123,1,3,3,15
60810,126,1,3,3,11
60810,126,1,3,3,11
70101,67,2,3,3,16
70101,67,1,3,3,10
70101,67,1,3,3,7
70101,126,1,2,3,9
70101,126,2,3,4,17
70101,197,2,3,3,16
70101,197,2,3,4,11
70106,77,1,3,3,15
70106,31,1,3,3,15
70106,31,2,3,3,6
70106,44,1,3,3,7
70106,56,2,2,4,8
70106,68,2,3,3,12
70106,81,2,2,3,12
70106,81,2,2,3,9
70101,11,1,3,3,14
70101,11,1,3,3,6
70101,64,2,3,3,15
70101,170,2,4,4,8
70106,18,1,3,3,13
70106,34,1,5,3,6
70106,51,1,3,3,6
70106,68,2,3,3,10
70106,85,1,3,5,14
70106,136,1,3,3,11
70106,29,1,2,3,8
70106,57,1,5,3,9
70106,175,2,3,3,17
70102,118,2,3,3,13
70102,175,2,5,5,6
70101,70,1,3,3,15
70101,70,1,3,3,12
70101,151,2,3,3,15
70101,151,2,3,3,9
70101,170,2,3,3,12
70101,170,2,3,3,7
70104,122,1,3,3,12
70104,158,2,3,3,10
70104,158,2,3,3,6
70101,65,1,4,3,15
80108,9,2,3,3,15
80108,9,2,4,3,13
80108,155,2,3,4,6
80108,173,1,3,3,16
80105,21,2,3,3,9
80105,107,1,3,3,12
80105,107,1,2,3,10
80105,62,2,4,3,10
80105,79,1,3,2,10
80105,122,2,2,2,12
80305,47,1,4,3,12
80305,47,1,3,4,8
81210,28,1,4,3,14
81210,28,1,3,3,11
81210,96,1,3,3,12
81210,147,2,4,4,17
81210,147,1,3,2,15
80910,31,1,3,3,16
80910,31,1,3,3,14
80910,47,1,3,3,17
80910,47,1,3,2,10
80910,94,1,3,3,15
80910,110,2,3,3,9
80910,126,1,4,3,7
81306,69,1,5,3,8
81306,71,1,2,3,6
81306,269,1,3,3,8
81306,271,1,3,4,7
81306,273,1,5,3,16
81306,273,1,3,3,6
81212,17,1,3,3,12
81212,17,1,2,3,9
81212,17,1,2,3,12
81212,18,1,3,3,10
81212,19,1,3,3,12
81212,54,1,3,3,6
81212,55,1,3,3,17
81212,55,1,3,3,14
81212,55,1,3,3,10
81212,55,1,3,3,7
81205,269,1,2,3,15
81205,272,1,3,3,15
81205,272,1,3,3,12
81205,272,1,3,3,6
80802,13,1,2,4,14
80802,13,1,3,2,7
80802,22,1,3,3,13
80802,45,2,3,3,16
80802,45,1,3,3,6
80802,61,1,3,4,16
80802,79,1,4,3,17
80802,79,1,3,1,10
80802,87,1,2,4,11
80802,87,1,2,2,8
81209,169,1,3,3,15
81209,172,1,3,4,10
90101,10,1,3,3,13
90101,10,1,3,2,11
90101,92,1,3,3,13
90101,115,1,3,3,6
90711,21,1,3,2,10
90711,50,1,2,3,15
90711,50,1,3,3,11
90711,50,1,2,3,9
90711,64,1,3,3,15
90711,92,1,3,3,8
90711,107,1,4,4,14
90711,107,1,4,3,12
90301,39,1,3,3,6
90301,130,1,3,3,15
90301,130,1,2,3,13
90301,132,1,2,3,13
90301,132,1,2,3,8
90306,16,1,3,3,15
90306,16,1,3,3,13
90306,16,1,3,3,6
90306,71,1,2,3,14
90306,74,1,3,3,15
90119,24,1,3,3,14
90119,24,1,3,3,12
90119,56,1,3,3,15
90119,56,1,3,3,10
90119,63,1,3,3,14
90119,63,1,3,3,11
90119,69,1,3,3,7
90509,29,1,3,3,13
90509,29,1,3,2,11
90509,29,1,3,3,7
90509,31,1,2,3,10
90509,31,1,2,3,6
90509,108,1,3,3,11
90509,109,1,3,3,11
90509,109,1,3,3,6
90721,5,1,4,3,7
90721,43,1,3,3,14
90721,44,1,3,3,15
90721,44,1,3,3,10
90721,44,1,3,3,8
90721,45,1,3,3,11
90721,45,1,3,3,8
90721,47,1,3,3,17
90721,47,1,3,4,15
90721,47,1,3,3,12
90103,9,1,2,3,12
90103,11,1,2,3,16
90103,11,1,3,3,14
90103,11,1,3,3,12
90103,12,1,3,3,16
90103,245,1,3,3,13
90103,245,1,3,3,7
90103,246,1,2,4,12
90103,247,1,2,3,8
90103,247,1,2,3,6
90103,249,1,2,2,15
90103,249,1,2,2,8
100101,30,1,3,3,13
100101,30,1,3,3,8
100101,57,1,3,3,14
100101,81,1,3,3,7
100101,25,1,3,3,12
100101,36,1,3,3,6
100101,68,1,3,4,11
100101,68,1,3,4,9
100101,90,2,3,3,7
100101,111,2,3,3,6
100101,26,1,3,3,11
100101,65,2,4,4,17
100101,106,1,1,3,10
100201,8,1,3,3,16
100201,8,1,2,2,10
100201,115,1,4,3,13
100702,29,1,3,2,13
100702,86,1,3,3,16
100601,78,1,2,3,13
100601,78,1,2,2,6
100601,97,1,3,3,12
100601,117,1,3,3,11
100601,136,2,4,4,9
100107,38,1,3,3,17
100107,120,1,3,3,14
100107,120,1,2,2,9
100107,121,1,3,3,11
100107,121,1,2,2,8
100702,25,1,2,3,16
100702,25,1,3,3,14
100702,25,1,3,3,12
100702,26,1,3,3,15
100702,26,1,3,3,14
100702,26,1,3,3,10
100702,26,1,3,3,7
100702,27,1,3,3,14
100702,28,1,3,3,16
100702,28,1,2,3,14
100702,126,1,3,2,9
100704,6,1,3,3,10
100704,18,1,3,5,13
100704,61,1,2,3,15
100704,81,1,3,3,11
100704,81,1,3,3,7
100704,125,1,3,3,8
100705,21,2,3,3,17
100705,22,1,3,3,16
100705,22,1,3,3,13
100705,22,1,3,3,10
100705,23,1,2,3,16
100705,23,1,3,3,14
100705,23,1,3,3,9
100705,24,1,3,3,13
100705,24,1,3,3,9
100705,252,1,3,3,11
100705,253,1,3,3,12
100705,253,1,3,3,11
101106,41,1,3,3,16
101106,41,1,2,3,11
101106,41,1,2,3,8
101106,50,1,2,3,9
101106,59,1,2,3,11
100601,211,1,3,3,15
100601,211,1,3,3,12
100604,19,1,3,4,8
100604,19,1,3,3,6
100604,20,1,3,3,12
100604,20,1,2,3,8
100604,61,1,5,3,11
100604,65,1,3,3,11
100604,65,1,3,3,9
100604,65,1,3,3,7
110106,17,1,3,3,12
110106,56,1,3,3,8
110106,76,1,2,3,14
110106,135,1,3,3,11
110106,81,1,2,3,15
110106,97,1,3,3,12
110102,76,1,4,4,8
110102,94,1,2,3,9
110102,113,1,3,3,7
110101,14,1,3,3,15
110101,82,2,3,3,10
110101,160,1,4,4,15
110101,160,1,2,4,12
110101,2,2,3,4,7
110101,57,2,3,3,7
110101,57,2,3,3,14
110101,71,2,3,3,7
110101,86,1,3,3,13
110101,86,1,3,3,12
110101,113,2,3,3,7
110501,35,2,4,4,10
110501,69,1,1,4,17
110501,99,1,3,3,8
110201,26,1,5,4,14
110201,60,2,3,3,10
110201,111,1,2,3,13
110207,14,1,4,3,14
110207,31,2,3,3,11
110207,31,2,3,3,6
110207,117,1,3,2,7
110207,81,1,3,3,7
110201,24,1,2,3,8
110201,54,1,3,4,11
110201,102,1,3,4,16
110201,102,1,3,4,6
110108,37,1,3,3,10
110108,78,1,2,3,16
110108,78,2,3,4,6
110304,20,1,3,3,11
110304,93,2,4,3,13
110304,93,2,3,4,7
110206,10,1,3,3,16
110206,10,1,3,3,13
110206,34,1,3,3,15
110206,34,1,3,3,7
110206,108,1,3,3,12
110206,108,1,3,3,8
110206,157,2,3,3,9
110207,5,1,2,2,9
110207,90,1,3,4,12
110207,90,1,3,3,7
110207,112,2,4,4,12
110207,133,2,3,3,8
110204,25,1,3,3,17
110204,25,1,4,3,11
110204,26,1,3,3,10
110204,27,1,3,3,15
110204,138,1,3,3,6
110504,36,1,3,3,12
110504,36,1,3,3,8
110504,284,1,2,3,9
110504,285,1,3,3,14
110504,285,1,2,3,11
110504,285,1,2,3,8
120101,4,1,3,3,16
120101,4,1,3,3,10
120101,37,1,3,3,12
120101,150,2,2,2,11
120101,150,2,2,2,7
120101,2,2,3,3,17
120101,33,1,3,3,9
120101,126,1,2,3,7
120101,4,1,3,3,11
120101,4,1,3,3,8
120101,28,1,4,4,13
120101,28,1,3,3,11
120101,28,2,3,3,8
120101,28,2,4,4,6
120101,78,1,3,3,8
120107,90,2,3,3,15
120107,90,2,3,3,11
120107,208,2,3,3,13
120107,208,2,3,3,9
120129,55,2,3,3,11
120129,70,1,3,3,15
120129,70,1,3,3,13
120129,70,1,3,3,8
120129,83,2,3,3,15
120129,83,2,3,3,11
120704,36,1,3,3,15
120704,36,1,2,3,11
120704,81,1,3,3,14
120704,150,1,3,4,9
120119,7,1,3,3,15
120119,19,1,3,3,10
120119,97,2,3,3,11
120119,116,1,3,3,16
120133,27,1,3,3,8
120133,27,1,3,3,6
120133,107,1,2,4,15
120402,11,1,3,3,12
120434,53,1,3,3,13
120434,81,1,3,3,16
120707,102,1,3,3,7
120707,121,1,3,3,16
120707,121,1,3,3,11
120707,121,1,3,3,7
120427,1,1,3,3,7
120427,3,1,3,3,7
120427,27,1,3,3,10
120427,28,1,3,3,17
120427,28,1,3,3,13
120427,28,1,3,3,10
120902,62,1,3,3,8
120603,73,1,3,3,14
120603,73,1,3,3,9
120603,74,1,3,3,16
120603,74,1,3,3,14
120603,75,1,3,3,10
120603,75,1,3,3,8
120603,76,1,3,3,8
120603,205,2,3,3,9
120603,206,1,3,3,16
120603,207,1,3,3,15
120603,207,1,2,3,12
120603,207,1,2,3,9
120603,207,1,3,3,7
120419,6,1,3,3,15
120419,6,1,2,3,13
120419,12,1,3,3,12
120419,29,1,2,3,14
120419,29,1,3,3,12
120607,53,1,4,3,15
120607,55,1,3,3,9
120607,213,1,3,3,6
130105,83,1,2,3,16
130105,83,1,2,3,10
130105,83,1,2,3,8
130105,129,1,3,3,13
130111,19,1,3,3,14
130111,19,1,5,4,7
130111,70,1,5,3,16
130111,70,1,3,3,7
130105,10,2,3,3,9
130105,10,2,3,3,12
130105,141,2,3,3,7
130101,55,2,3,3,8
130101,69,2,2,2,15
130101,69,2,3,3,13
130101,97,2,3,3,11
130102,41,2,3,3,10
130102,54,1,3,3,8
130102,67,1,3,3,15
130102,67,1,3,5,13
130102,80,1,3,3,6
130101,46,2,3,3,14
130101,46,2,3,3,11
130101,74,2,3,3,9
130101,74,2,3,3,8
130101,89,2,4,3,12
130101,89,2,4,3,7
130101,102,2,3,3,10
130101,102,2,3,3,8
130701,114,1,2,3,10
130701,175,2,3,4,9
130701,233,1,3,3,15
130701,233,1,2,3,9
130107,13,1,2,3,8
130107,59,1,3,4,12
130107,129,2,2,3,12
130107,129,2,2,3,9
130107,175,2,5,3,9
130107,175,2,5,2,7
130207,36,1,3,3,12
130207,36,1,3,3,8
130207,68,1,2,3,8
130207,68,1,3,3,9
130202,33,1,3,3,10
130202,105,2,3,4,7
130202,105,1,3,4,17
130202,123,1,3,3,13
130202,123,1,3,3,8
131202,4,1,3,3,10
131202,4,1,3,3,8
131202,20,2,3,3,15
131202,35,1,3,3,11
131202,77,1,3,3,10
131202,77,1,3,3,7
131202,91,2,3,3,12
131202,91,2,3,3,10
130614,78,1,3,3,16
130614,78,1,2,3,7
130901,27,1,2,3,14
130901,105,1,3,3,14
130901,105,1,2,2,11
130901,124,1,3,3,9
130901,124,1,3,3,8
130106,333,1,3,3,14
130106,335,1,3,2,8
130106,336,1,3,3,14
130106,858,1,3,3,16
130106,858,1,3,3,14
130106,858,1,3,3,7
130106,859,1,3,3,14
130106,860,1,2,3,15
130503,56,1,4,3,12
130503,58,1,3,4,8
130503,58,1,3,3,6
131001,141,1,3,3,8
131001,142,1,3,3,15
131001,142,1,3,3,11
131001,296,1,3,3,15
131001,296,1,3,3,13
131001,296,1,3,3,11
131001,299,1,3,3,11
131001,299,1,3,3,7
131001,299,1,3,3,7
131001,299,1,3,3,11
131001,300,1,3,3,16
140101,46,2,4,4,14
140101,46,2,4,3,12
140101,134,2,3,3,13
140101,134,2,3,5,11
140101,76,1,2,2,10
140105,23,1,3,3,14
140105,23,1,3,3,13
140105,12,1,3,3,14
140105,67,2,3,3,15
140105,85,1,3,3,13
140101,53,2,3,3,14
140301,93,2,3,4,11
140301,93,1,3,4,6
140301,105,2,3,3,16
140301,105,2,3,3,14
140308,89,2,3,3,9
140308,134,2,4,4,12
140308,134,2,4,4,8
140120,21,1,2,3,14
140120,90,2,3,4,9
140120,90,2,3,4,7
140108,68,1,4,4,9
140108,68,1,3,3,8
140108,134,2,3,3,16
140113,23,1,3,3,15
140113,23,1,3,3,15
140113,72,1,3,3,17
140113,72,1,3,3,15
140113,84,1,3,3,17
140113,84,1,3,4,12
140113,84,1,2,2,10
140116,11,1,3,3,6
140116,26,1,3,3,11
140116,52,1,3,3,17
140116,52,1,3,3,13
140116,85,1,3,3,15
140116,100,1,3,3,9
140301,23,1,4,3,7
140301,117,1,2,4,12
140301,117,1,3,3,10
140301,117,1,3,3,8
140301,141,1,3,2,14
140301,141,1,2,3,6
140301,164,1,3,3,17
140301,164,1,3,3,10
140301,164,1,3,3,7
140119,75,1,3,3,13
140119,182,1,3,3,15
140119,182,1,3,3,11
140119,184,1,3,3,13
140119,184,1,2,3,6
140203,19,1,2,3,16
140203,19,1,2,3,14
140203,32,1,3,3,12
140203,32,1,3,3,11
140203,58,1,3,3,12
140203,71,1,3,3,13
140203,71,1,3,3,17
140203,85,1,2,3,8
140203,85,1,2,3,6
140203,111,1,5,3,9
140203,124,1,2,3,10
150122,88,2,3,3,10
150122,88,2,3,3,8
150122,110,1,3,3,9
150110,30,2,3,3,14
150110,66,2,3,3,12
150110,117,2,3,3,12
150101,35,1,3,3,15
150101,93,1,3,3,7
150103,3,1,3,3,6
150103,12,1,2,3,12
150103,38,1,3,3,15
150103,38,1,3,3,7
150103,56,1,3,3,17
150103,56,1,2,3,11
150103,66,2,4,3,10
150103,73,2,3,3,10
150122,1,2,3,3,9
150122,1,2,3,3,6
150128,55,1,3,3,11
150128,55,1,3,3,7
150128,73,2,3,3,15
150101,5,1,2,2,16
150101,39,1,3,3,8
150101,39,1,3,3,6
150101,102,1,3,3,17
150101,102,1,3,3,12
150103,86,1,5,3,11
150103,86,2,5,2,6
150103,103,2,3,3,13
150103,103,2,3,3,8
150103,119,1,2,4,16
150103,119,1,2,3,13
150110,72,2,3,3,17
150108,36,2,3,3,15
150108,96,1,3,3,10
150108,151,2,3,3,16
150142,81,2,3,4,16
150132,40,1,3,3,16
150132,40,1,3,3,7
150132,40,2,3,3,6
150132,77,2,3,3,16
150132,113,1,3,3,14
150103,52,1,3,3,8
150103,81,1,3,4,13
150103,95,1,2,2,12
150140,212,1,3,3,6
150140,416,1,3,3,12
150140,416,1,2,3,7
150106,5,1,3,3,14
150106,5,1,3,3,10
150106,11,2,3,3,12
150106,11,2,3,3,9
150106,15,2,3,3,9
150106,22,2,3,3,14
150106,28,1,2,3,11
150131,31,2,3,3,12
150131,69,2,3,3,17
150131,323,2,3,3,11
150131,323,2,3,3,7
150131,425,2,3,3,9
150141,19,2,3,3,17
150141,52,1,3,3,14
150141,119,2,3,3,13
150141,119,2,3,3,10
150103,17,1,2,2,7
150103,17,1,3,5,17
150103,31,1,3,3,10
150103,31,1,3,3,8
150103,60,2,3,3,9
150133,62,1,3,3,13
150133,78,1,2,3,16
150133,78,1,4,4,10
150133,111,1,2,3,9
150140,88,2,3,3,8
150140,88,2,3,3,13
150135,149,2,3,3,10
150103,8,1,3,4,14
150103,8,1,3,3,10
150103,29,2,3,4,17
150103,29,2,3,3,14
150103,29,2,3,3,11
150103,45,1,3,3,13
150103,45,1,3,3,7
150103,187,1,3,3,16
150119,73,2,3,3,13
150119,80,2,3,3,11
150119,113,1,3,3,16
150119,113,1,3,3,13
150122,57,2,3,3,17
150122,154,2,3,3,8
150135,71,1,5,3,6
150118,2,1,3,4,12
150118,19,2,3,3,10
150118,38,1,2,3,12
150118,56,1,5,3,12
150118,56,1,3,2,8
150115,101,1,3,3,10
150115,101,1,2,2,8
150142,10,2,3,3,7
150142,28,1,2,3,10
150142,28,1,2,3,7
150142,133,2,3,3,8
150142,168,2,3,3,12
150132,16,1,2,3,7
150113,172,2,3,3,11
150137,8,1,3,3,8
150137,8,2,3,3,6
150137,27,2,3,3,16
150137,27,2,3,3,8
150137,81,1,3,3,12
150137,81,2,3,3,9
150137,100,2,3,3,12
150115,4,1,3,3,8
150515,22,1,3,3,16
150515,22,1,3,3,13
150515,46,1,3,3,6
150204,33,1,3,3,11
150601,93,1,3,4,8
150601,104,2,3,3,15
150601,104,2,3,3,13
150601,123,1,3,3,9
150601,142,1,3,5,12
150601,142,1,5,3,10
150601,160,2,3,3,15
150501,23,2,3,3,16
150501,23,2,3,3,13
150501,68,2,3,3,15
150501,84,2,3,3,14
150509,52,1,3,4,15
150509,52,1,3,3,9
150509,89,1,3,3,11
150509,89,1,3,3,9
150509,160,2,3,3,17
150509,160,1,2,3,13
150509,160,1,3,3,6
150714,76,1,3,3,15
150714,76,1,3,3,11
150801,1,2,4,4,9
150801,68,1,3,3,12
150801,68,1,3,3,7
150605,48,1,3,3,15
150605,48,1,3,3,8
150605,48,1,3,3,8
150605,65,1,3,3,8
150601,45,1,3,3,12
150601,45,1,3,3,10
150601,45,1,3,3,7
150401,92,1,5,5,15
150401,92,1,1,3,11
150401,92,1,5,3,8
150204,149,1,3,3,11
150204,151,1,2,3,17
150204,151,1,3,3,13
150806,34,1,2,3,8
150806,35,2,3,3,13
150806,88,2,3,3,8
150806,92,1,3,3,7
150106,85,1,3,3,6
150106,375,2,3,3,9
150404,17,1,3,3,15
150404,29,1,3,3,12
150404,32,1,3,3,11
150404,32,1,3,3,6
150404,32,2,2,2,17
151020,41,1,2,3,13
151020,43,1,3,3,13
151020,43,1,3,3,11
151020,44,1,2,3,14
151020,44,1,2,3,10
151020,46,1,3,3,14
151020,46,1,3,3,11
150902,22,1,3,3,12
160108,6,1,3,3,13
160108,19,1,3,4,14
160108,61,1,2,3,16
160108,61,1,3,4,14
160108,83,1,2,3,11
160108,104,1,3,4,13
160108,104,1,3,3,9
160108,113,1,3,3,6
160101,9,1,3,3,9
160101,31,1,2,3,14
160101,31,1,2,4,14
160101,31,1,3,3,12
160101,93,1,5,3,17
160101,115,1,3,3,12
160101,115,1,3,3,7
160101,133,2,3,3,15
160101,173,1,3,3,17
160101,173,1,3,3,15
160101,173,1,3,4,15
160101,173,1,3,4,11
160108,119,1,2,3,7
160108,119,1,3,3,15
160113,20,1,2,3,9
160113,20,1,2,3,7
160113,52,1,3,3,12
160113,70,1,3,3,14
160113,70,1,2,4,6
160101,111,2,3,3,14
160101,111,2,3,4,13
160101,120,1,3,3,11
160101,120,1,3,3,6
160108,5,1,3,3,15
160108,5,1,3,3,11
160108,54,2,3,4,8
160108,71,2,3,4,14
160108,87,1,2,3,15
160108,87,1,2,3,11
160108,104,1,2,3,13
160108,104,1,5,3,11
160703,6,1,3,3,12
160703,6,1,3,3,6
160703,21,1,3,3,7
160703,79,1,3,3,9
160501,14,1,3,3,15
160501,14,1,3,3,10
160501,14,1,3,3,9
160501,31,1,3,3,15
160501,40,1,3,3,12
160501,40,1,3,3,7
160501,57,1,3,3,17
160501,57,1,3,3,15
160501,57,1,3,3,12
160206,30,1,2,3,16
160206,30,1,3,3,13
160206,43,1,3,3,12
160206,58,1,3,4,12
