EDAD,UBIGEO,BIBLIOTECA,PRACTICA_LECTURA,IDIOMA,PERS_NRO,ESTRATOSOCIO,MATRICULADO
7,90201,Sí,2,1,4,4,Sí
6,90201,No,2,10,4,4,Sí
7,90201,Sí,1,1,3,3,Sí
8,90201,Sí,2,10,3,3,Sí
8,90201,Sí,3,10,3,3,Sí
7,90201,No,8,10,2,3,Sí
16,90201,No,2,10,4,3,Sí
9,90207,No,8,10,3,6,Sí
7,90207,Sí,3,10,3,6,Sí
16,90207,Sí,5,1,4,6,Sí
8,90207,No,2,10,4,6,Sí
14,90204,Sí,2,10,3,6,Sí
16,90204,Sí,8,10,5,6,Sí
13,90204,No,8,10,2,6,Sí
8,90204,No,2,10,5,6,Sí
10,90204,No,2,10,2,6,Sí
13,90101,No,1,10,4,2,Sí
12,90101,No,8,10,5,2,Sí
11,90101,Sí,1,10,5,2,Sí
10,90101,No,1,10,3,2,Sí
9,90101,No,2,10,4,2,Sí
15,90101,Sí,1,10,2,2,Sí
11,90101,Sí,3,10,3,2,Sí
15,90101,No,2,10,2,2,Sí
10,90101,No,3,10,4,2,Sí
7,90101,Sí,2,10,4,3,Sí
8,90101,Sí,8,10,3,3,Sí
8,90101,Sí,8,10,4,3,Sí
13,90101,No,1,10,2,3,Sí
9,90101,Sí,1,10,3,3,Sí
15,90101,No,3,10,4,2,Sí
10,90101,No,1,10,2,2,Sí
6,90101,No,3,10,3,2,Sí
9,90101,Sí,2,10,3,3,Sí
6,90101,No,3,10,4,3,Sí
6,90101,No,4,10,2,2,Sí
12,90101,No,1,10,3,2,Sí
10,90101,Sí,3,10,3,2,Sí
8,90101,No,1,10,5,2,Sí
13,90101,No,1,10,4,3,Sí
15,90101,Sí,8,10,5,3,Sí
11,90101,No,1,10,3,3,Sí
9,90101,Sí,1,10,5,3,Sí
16,90101,No,2,10,3,1,Sí
7,90101,No,1,10,4,1,Sí
9,90101,No,2,10,2,2,Sí
14,90101,No,1,10,3,2,Sí
16,90101,No,3,10,5,2,Sí
14,90101,No,1,10,6,2,Sí
6,90101,No,1,10,3,2,Sí
11,90101,No,3,10,7,2,Sí
6,90101,No,1,10,10,2,Sí
14,90101,No,1,10,4,2,Sí
10,90101,No,2,10,5,2,Sí
12,90101,No,5,10,3,1,Sí
11,90101,No,5,10,2,1,Sí
8,90101,No,8,10,3,1,Sí
13,90101,Sí,2,10,2,3,Sí
8,90101,Sí,2,10,3,2,Sí
15,90101,Sí,1,10,2,2,Sí
17,90101,Sí,2,10,3,2,Sí
11,90101,Sí,1,10,4,2,Sí
17,90101,Sí,1,10,3,2,Sí
9,90101,Sí,2,10,4,2,Sí
12,90101,Sí,3,10,2,2,Sí
14,90101,Sí,2,10,5,4,Sí
6,90101,No,2,10,5,4,Sí
11,90101,No,8,10,7,5,Sí
10,90101,Sí,8,10,6,5,Sí
6,90118,Sí,2,10,5,4,Sí
10,90118,Sí,2,10,3,4,Sí
7,90118,No,2,10,3,3,Sí
10,90118,No,3,10,4,3,Sí
14,90118,No,1,1,5,3,Sí
17,90118,Sí,3,10,3,3,Sí
7,90118,Sí,2,10,6,3,Sí
7,90118,No,3,10,2,3,Sí
17,90118,Sí,1,10,3,3,Sí
15,90118,No,3,10,3,1,Sí
13,90118,No,2,10,4,1,Sí
11,90118,No,3,10,3,2,Sí
7,90118,Sí,1,10,4,2,Sí
12,90118,No,2,10,3,2,Sí
9,90118,No,3,10,3,2,Sí
12,90113,No,3,10,3,6,Sí
7,90113,No,4,10,3,6,Sí
14,90113,No,2,1,3,6,Sí
13,90113,No,2,1,4,6,Sí
10,90113,No,2,1,5,6,Sí
15,90113,No,3,1,8,6,Sí
14,90113,No,8,10,5,6,Sí
13,90113,No,8,10,6,6,Sí
8,90113,No,8,10,7,6,Sí
17,90113,No,1,1,3,6,Sí
15,90113,No,2,1,4,6,Sí
13,90113,No,2,10,3,6,Sí
11,90113,No,2,10,4,6,Sí
16,90113,No,2,10,2,6,Sí
17,90113,No,4,1,3,6,Sí
15,90113,No,2,1,4,6,Sí
11,90113,No,2,1,5,6,Sí
10,90113,No,2,1,3,6,Sí
15,90113,No,4,10,3,6,Sí
10,90113,No,4,10,4,6,Sí
6,90113,No,4,10,5,6,Sí
13,90113,No,2,10,3,6,Sí
12,90113,No,2,10,4,6,Sí
10,90117,No,3,10,4,4,Sí
8,90117,No,5,10,5,4,Sí
13,90117,No,1,10,3,4,Sí
8,90117,No,8,10,4,4,Sí
10,90103,No,2,10,3,4,Sí
6,90103,No,5,10,4,4,Sí
6,90103,No,2,10,5,3,Sí
10,90103,No,2,10,3,5,Sí
8,90103,No,1,10,4,5,Sí
7,90103,No,1,10,5,4,Sí
9,90103,Sí,2,10,5,4,Sí
10,90103,No,1,10,4,4,Sí
8,90103,No,1,10,5,4,Sí
12,90103,No,3,1,6,4,Sí
9,90119,No,2,10,4,6,Sí
8,90119,No,2,10,4,6,Sí
7,90119,No,3,10,5,6,Sí
7,90119,No,2,10,5,6,Sí
15,90119,No,1,10,4,6,Sí
11,90401,No,1,10,6,6,Sí
7,90401,No,2,10,7,6,Sí
13,90401,Sí,3,10,3,6,Sí
11,90401,Sí,3,10,4,6,Sí
6,90401,No,4,10,5,6,Sí
15,90401,No,2,10,4,6,Sí
12,90401,Sí,2,10,3,6,Sí
7,90401,Sí,2,10,4,6,Sí
12,90301,Sí,1,10,4,3,Sí
7,90301,No,3,10,3,3,Sí
9,90301,No,1,10,3,3,Sí
14,90301,Sí,4,10,4,3,Sí
6,90301,No,8,10,3,3,Sí
7,90301,Sí,2,10,5,3,Sí
7,90301,Sí,2,10,4,3,Sí
13,90301,Sí,1,10,4,3,Sí
16,90301,Sí,1,10,5,5,Sí
14,90301,Sí,2,10,2,5,Sí
13,90301,Sí,2,10,3,5,Sí
8,90301,No,1,10,3,5,Sí
6,90301,No,3,10,7,5,Sí
6,90301,No,2,10,3,5,Sí
16,90301,Sí,3,1,3,5,Sí
12,90312,Sí,4,1,4,6,Sí
9,90312,Sí,8,1,3,6,Sí
16,90312,Sí,5,1,4,6,Sí
14,90312,Sí,5,1,5,6,Sí
8,90312,Sí,8,1,6,6,Sí
6,90312,Sí,8,1,7,6,Sí
16,90312,Sí,5,1,3,6,Sí
16,90312,No,3,1,5,6,Sí
11,90312,Sí,5,1,5,6,Sí
11,90312,Sí,6,1,4,6,Sí
10,90615,No,1,10,3,6,Sí
6,90615,No,3,10,4,6,Sí
14,90615,Sí,1,10,3,6,Sí
9,90615,Sí,1,10,4,6,Sí
13,90615,No,2,10,3,6,Sí
12,90615,No,1,10,3,6,Sí
11,90615,No,1,10,4,6,Sí
6,90615,Sí,1,10,4,6,Sí
9,90615,Sí,2,10,6,6,Sí
9,90615,No,3,10,3,6,Sí
8,90615,No,2,10,5,6,Sí
15,90615,Sí,3,10,4,6,Sí
7,90615,Sí,1,10,4,6,Sí
13,90608,No,3,10,3,6,Sí
10,90608,No,2,10,4,6,Sí
10,90608,No,1,10,3,6,Sí
15,90608,No,1,10,4,6,Sí
13,90608,No,1,10,5,6,Sí
8,90608,No,1,10,6,6,Sí
13,90608,No,2,10,3,6,Sí
6,90608,No,2,10,4,6,Sí
6,90608,No,2,10,4,6,Sí
6,90608,No,5,10,5,6,Sí
15,90608,Sí,2,10,3,6,Sí
13,110207,No,3,10,3,5,Sí
6,110207,No,4,10,3,5,Sí
12,110207,Sí,2,10,4,5,Sí
10,110207,Sí,2,10,5,5,Sí
14,110207,No,8,10,4,2,Sí
13,110207,No,8,10,5,2,Sí
11,110207,No,8,10,3,2,Sí
6,110207,No,8,10,4,2,Sí
13,110207,No,8,10,4,2,Sí
14,110207,No,8,10,5,3,Sí
17,110207,No,8,10,3,3,Sí
14,110207,No,8,10,4,3,Sí
17,110207,No,8,10,5,3,Sí
17,110207,No,8,10,3,3,Sí
9,110207,No,8,10,4,3,Sí
11,110207,No,4,10,4,4,Sí
7,110207,No,8,10,4,4,Sí
6,110210,No,8,10,11,4,Sí
6,110210,No,5,10,13,4,Sí
6,110210,No,3,10,5,4,Sí
15,110210,No,2,10,2,4,Sí
8,110210,No,2,10,3,4,Sí
14,110210,No,2,10,3,4,Sí
6,110210,No,2,10,4,4,Sí
15,110210,No,2,10,3,4,Sí
7,110210,No,2,10,4,4,Sí
9,110210,No,2,10,3,4,Sí
13,110201,No,4,10,3,3,Sí
9,110201,No,4,10,4,3,Sí
12,110201,No,5,10,3,3,Sí
7,110201,No,8,10,4,3,Sí
10,110201,No,8,10,3,3,Sí
6,110201,No,8,10,4,3,Sí
11,110201,No,4,10,2,3,Sí
10,110201,No,5,10,3,3,Sí
10,110201,No,8,10,3,2,Sí
7,110201,No,8,10,4,2,Sí
16,110201,Sí,2,10,4,2,Sí
15,110201,No,3,10,4,4,Sí
7,110201,No,8,10,5,4,Sí
12,110201,No,2,10,3,4,Sí
7,110201,No,2,10,4,4,Sí
8,110201,No,3,10,5,4,Sí
17,110201,No,8,10,4,4,Sí
16,110201,No,1,10,5,4,Sí
8,110201,No,2,10,6,4,Sí
7,110206,No,8,10,3,4,Sí
8,110206,No,3,10,9,4,Sí
7,110206,No,3,10,6,4,Sí
17,110202,No,8,10,3,6,Sí
16,110202,No,8,10,4,6,Sí
14,110202,No,8,10,5,6,Sí
8,110204,No,1,10,3,3,Sí
14,110204,No,3,10,3,3,Sí
8,110204,No,9,10,3,3,Sí
16,110205,No,4,10,4,6,Sí
10,110205,No,4,10,3,6,Sí
6,110501,No,8,10,3,4,Sí
7,110501,No,2,10,3,4,Sí
12,110501,No,3,10,3,4,Sí
7,110501,No,8,10,4,4,Sí
7,110501,No,1,10,4,4,Sí
16,110501,No,8,10,3,3,Sí
10,110501,No,8,10,4,3,Sí
11,110501,No,8,10,3,3,Sí
15,110507,No,2,10,3,4,Sí
11,110507,No,2,10,3,4,Sí
9,110507,No,2,10,5,4,Sí
13,110507,No,2,10,4,4,Sí
12,110507,No,2,10,5,4,Sí
17,110507,No,2,10,3,4,Sí
17,110507,No,2,10,3,4,Sí
6,110507,No,3,10,3,5,Sí
13,110507,No,2,10,4,5,Sí
17,110507,No,5,10,3,5,Sí
13,110507,No,3,10,5,5,Sí
12,110507,No,2,10,3,5,Sí
12,110507,No,2,10,4,5,Sí
10,110507,No,2,10,5,5,Sí
16,110507,No,2,10,3,4,Sí
12,110507,No,3,10,4,4,Sí
9,110507,No,5,10,3,4,Sí
12,110507,No,8,10,2,4,Sí
10,110507,No,8,10,3,4,Sí
15,110102,No,4,10,3,3,Sí
10,110102,No,4,10,3,3,Sí
6,110102,No,5,10,4,5,Sí
16,110102,Sí,8,10,2,5,Sí
12,110106,No,8,10,4,3,Sí
11,110106,No,8,10,5,3,Sí
8,110106,No,8,10,3,3,Sí
7,110106,No,4,10,5,3,Sí
15,110106,No,1,10,2,3,Sí
12,110106,No,2,10,3,3,Sí
16,110106,No,1,10,4,3,Sí
8,110106,Sí,1,10,3,3,Sí
12,110106,No,8,10,3,3,Sí
16,110106,No,2,10,3,4,Sí
16,110106,No,2,10,2,4,Sí
7,110106,No,3,10,4,4,Sí
8,110106,No,3,10,4,4,Sí
13,110101,No,7,10,4,2,Sí
17,110101,No,4,10,3,2,Sí
7,110101,No,8,10,6,2,Sí
17,110101,No,8,10,8,2,Sí
9,110101,Sí,4,10,5,3,Sí
6,110101,No,8,10,5,2,Sí
16,110101,No,8,10,2,2,Sí
7,110101,No,8,10,6,2,Sí
17,110101,No,4,10,3,2,Sí
7,110101,No,4,10,4,2,Sí
8,110101,No,8,10,3,2,Sí
8,110101,No,8,10,4,3,Sí
13,110108,No,2,10,3,5,Sí
12,110108,No,2,10,3,5,Sí
11,110108,No,2,10,4,5,Sí
14,110108,No,8,10,4,5,Sí
10,110108,No,8,10,5,5,Sí
17,110108,Sí,8,10,6,5,Sí
11,110108,No,8,10,3,5,Sí
6,110108,No,8,10,4,5,Sí
17,110108,No,8,10,4,5,Sí
13,110108,No,8,10,5,5,Sí
11,110108,No,8,10,3,5,Sí
6,110108,No,8,10,4,5,Sí
17,110108,No,8,10,2,5,Sí
14,110112,No,4,10,6,2,Sí
10,110112,No,4,10,3,2,Sí
6,110112,No,4,10,4,2,Sí
8,110112,No,2,10,3,2,Sí
16,110112,Sí,2,10,2,2,Sí
16,110112,No,2,10,5,2,Sí
16,110110,Sí,5,10,4,3,Sí
12,110110,No,2,10,4,4,Sí
9,110110,No,1,10,5,4,Sí
17,110110,No,5,10,3,4,Sí
9,110105,No,2,10,2,4,Sí
10,110105,No,3,10,4,4,Sí
6,110111,No,3,10,3,6,Sí
11,110111,No,4,10,3,6,Sí
7,110111,No,3,10,3,6,Sí
17,110111,No,2,10,3,6,Sí
15,110111,No,2,10,4,6,Sí
10,110111,No,2,10,5,6,Sí
15,110111,No,2,10,2,6,Sí
16,110402,No,4,10,3,6,Sí
9,110402,No,8,10,3,6,Sí
7,110402,No,8,10,4,6,Sí
14,110402,No,8,10,3,6,Sí
16,110305,No,3,10,5,3,Sí
6,110305,No,1,10,7,3,Sí
15,110305,No,1,10,4,3,Sí
8,110305,No,1,10,5,3,Sí
10,110305,No,8,10,2,4,Sí
16,110305,No,3,10,4,4,Sí
9,110305,No,8,10,5,4,Sí
6,110304,No,1,10,3,2,Sí
17,110304,No,8,10,3,2,Sí
6,50407,No,4,10,3,4,Sí
14,50407,No,2,10,2,4,Sí
7,50407,No,2,10,3,4,Sí
17,50407,No,4,10,3,4,Sí
14,50407,No,5,10,4,4,Sí
8,50407,No,8,10,5,4,Sí
10,50407,No,2,10,2,5,Sí
11,50406,No,3,10,3,6,Sí
17,50406,Sí,2,10,4,6,Sí
15,50406,No,2,10,3,6,Sí
10,50406,No,1,10,2,6,Sí
13,50406,Sí,5,10,3,6,Sí
10,50406,No,2,10,4,6,Sí
15,50405,No,2,10,4,4,Sí
9,50405,No,2,10,3,4,Sí
9,50405,No,2,10,6,4,Sí
16,50405,Sí,2,10,2,4,Sí
10,50401,No,1,10,2,5,Sí
8,50401,No,1,10,3,5,Sí
9,50401,No,1,10,3,5,Sí
7,50401,No,1,10,4,5,Sí
7,50401,Sí,4,10,3,5,Sí
14,50401,Sí,1,10,3,5,Sí
10,50401,No,1,10,3,5,Sí
15,50401,No,4,10,2,4,Sí
11,50401,Sí,2,10,4,4,Sí
6,50401,No,2,10,3,3,Sí
10,50401,No,2,10,3,3,Sí
17,50401,Sí,2,10,3,3,Sí
9,50401,No,2,10,2,3,Sí
8,50401,No,2,10,6,4,Sí
16,50401,No,3,10,3,4,Sí
12,50401,Sí,2,10,4,5,Sí
6,50401,No,2,10,3,5,Sí
6,50401,No,8,10,3,5,Sí
12,50401,Sí,8,10,3,5,Sí
17,50401,Sí,3,1,3,6,Sí
7,50401,Sí,8,1,4,6,Sí
11,50401,No,1,10,6,6,Sí
7,50401,No,2,10,3,6,Sí
12,50401,Sí,3,10,4,6,Sí
15,50401,Sí,5,1,5,6,Sí
7,50507,No,1,10,3,4,Sí
11,50507,No,5,10,2,4,Sí
8,50507,No,2,10,3,4,Sí
12,50507,No,1,10,3,5,Sí
10,50507,No,2,10,3,5,Sí
15,50503,No,1,10,2,5,Sí
17,50503,Sí,1,10,3,5,Sí
8,50503,No,1,10,6,5,Sí
12,50503,No,2,10,3,5,Sí
7,50503,No,2,10,4,5,Sí
12,50503,Sí,3,10,3,5,Sí
7,50508,No,2,10,3,5,Sí
7,50508,Sí,3,1,5,5,Sí
17,50508,No,2,10,3,5,Sí
9,50508,Sí,2,10,4,5,Sí
6,50501,No,3,10,3,5,Sí
14,50501,No,1,10,2,5,Sí
11,50501,No,2,10,3,5,Sí
15,50509,No,9,10,2,4,Sí
10,50509,No,2,10,2,4,Sí
9,50509,No,3,10,4,5,Sí
9,50509,No,3,10,3,5,Sí
7,50509,No,2,10,4,5,Sí
13,50509,No,1,1,4,5,Sí
11,50509,No,1,1,5,5,Sí
8,50509,No,1,1,6,5,Sí
8,50115,No,2,10,3,4,Sí
9,50115,No,2,10,2,4,Sí
13,50115,Sí,2,10,3,4,Sí
9,50115,No,1,10,3,3,Sí
10,50115,Sí,4,10,3,3,Sí
13,50115,No,2,10,3,3,Sí
17,50115,Sí,8,10,3,3,Sí
12,50115,No,3,10,4,3,Sí
8,50115,No,2,10,5,3,Sí
15,50115,No,2,10,3,3,Sí
6,50115,No,2,10,4,3,Sí
9,50115,No,2,10,3,2,Sí
8,50115,No,6,10,4,2,Sí
11,50115,No,3,10,3,2,Sí
7,50115,No,3,10,4,2,Sí
8,50115,Sí,2,10,3,2,Sí
14,50115,Sí,8,10,3,2,Sí
11,50115,No,1,10,4,3,Sí
15,50101,No,1,10,4,5,Sí
16,50101,Sí,1,10,2,5,Sí
13,50101,Sí,3,10,3,5,Sí
13,50101,No,1,10,3,5,Sí
15,50101,Sí,2,10,5,4,Sí
13,50101,No,2,10,4,4,Sí
12,50101,No,2,10,5,4,Sí
11,50101,No,3,10,2,4,Sí
7,50101,No,2,10,4,3,Sí
15,50101,Sí,5,10,3,3,Sí
6,50101,No,1,10,7,3,Sí
11,50101,No,2,10,3,2,Sí
8,50101,No,2,10,4,2,Sí
16,50101,No,7,10,3,5,Sí
10,50101,No,3,10,4,5,Sí
9,50101,Sí,2,10,3,5,Sí
15,50101,Sí,4,10,5,5,Sí
13,50101,Sí,8,10,6,5,Sí
7,50101,Sí,8,10,7,5,Sí
7,50101,Sí,8,10,5,5,Sí
9,50101,No,5,10,3,1,Sí
8,50101,No,5,10,4,1,Sí
16,50101,No,5,10,4,1,Sí
14,50101,No,4,10,5,1,Sí
10,50101,Sí,6,10,6,1,Sí
7,50101,Sí,4,10,7,1,Sí
7,50101,No,1,10,3,2,Sí
6,50101,No,2,10,4,2,Sí
10,50101,Sí,8,10,8,2,Sí
10,50101,Sí,2,10,4,3,Sí
12,50101,No,2,10,3,3,Sí
15,50101,Sí,7,10,4,3,Sí
12,50101,No,2,10,5,3,Sí
9,50101,No,2,10,6,3,Sí
13,50101,No,2,10,4,3,Sí
15,50101,Sí,5,1,3,4,Sí
9,50101,Sí,2,10,2,4,Sí
15,50101,Sí,2,10,5,4,Sí
9,50101,Sí,1,10,3,4,Sí
17,50101,Sí,2,1,3,2,Sí
15,50101,Sí,1,1,4,2,Sí
10,50101,No,2,10,3,4,Sí
11,50101,No,1,10,5,4,Sí
9,50101,No,1,10,2,4,Sí
7,50101,No,2,10,3,4,Sí
11,50101,No,1,10,2,1,Sí
14,50101,No,2,10,4,2,Sí
9,50101,No,2,10,5,2,Sí
17,50101,No,5,10,3,2,Sí
13,50101,No,5,10,3,2,Sí
11,50116,Sí,2,10,4,3,Sí
17,50116,Sí,1,10,4,3,Sí
12,50116,No,5,10,3,3,Sí
13,50116,No,2,10,5,3,Sí
16,50116,Sí,3,10,3,3,Sí
14,50116,Sí,3,10,3,5,Sí
12,50116,Sí,3,10,4,5,Sí
9,50116,No,5,10,2,4,Sí
16,50104,Sí,1,10,4,3,Sí
14,50104,Sí,2,10,5,3,Sí
15,50104,No,5,10,3,4,Sí
8,50104,No,1,10,4,4,Sí
11,50104,No,2,10,2,4,Sí
6,50104,No,3,10,3,4,Sí
9,50104,No,1,10,5,4,Sí
12,50104,No,2,10,3,4,Sí
8,50104,No,2,10,5,4,Sí
17,50104,Sí,4,1,7,4,Sí
8,50104,No,1,10,5,4,Sí
8,50104,No,1,10,4,4,Sí
11,50104,No,5,10,2,4,Sí
9,50104,No,5,10,3,4,Sí
6,50110,No,8,10,3,2,Sí
6,50110,Sí,2,10,4,3,Sí
12,50110,No,1,10,3,3,Sí
8,50110,No,2,10,4,3,Sí
15,50110,No,4,10,5,4,Sí
8,50110,No,2,10,4,4,Sí
10,50110,No,2,10,3,3,Sí
8,50110,No,2,10,3,3,Sí
14,50110,No,2,10,2,3,Sí
9,50110,No,6,10,3,3,Sí
10,50110,No,1,10,6,2,Sí
8,50110,No,1,10,7,2,Sí
11,50110,No,1,10,3,5,Sí
7,50110,No,1,10,4,5,Sí
13,50110,No,1,10,4,5,Sí
7,50110,No,2,10,3,5,Sí
7,50110,Sí,1,10,4,4,Sí
13,50110,No,8,10,4,4,Sí
9,50110,No,3,10,2,4,Sí
7,50110,No,5,10,2,4,Sí
12,50110,No,2,10,4,3,Sí
13,50110,No,5,10,3,3,Sí
8,50108,No,3,1,2,5,Sí
7,50108,No,2,10,4,5,Sí
12,50108,Sí,3,10,3,5,Sí
10,50108,No,2,10,8,6,Sí
9,50108,No,2,10,4,6,Sí
9,50108,Sí,1,10,3,6,Sí
9,50103,No,4,1,3,6,Sí
14,50103,No,2,1,3,6,Sí
11,50103,No,4,1,4,6,Sí
12,50103,No,2,10,3,6,Sí
8,50103,No,2,1,4,6,Sí
16,50103,No,2,1,4,6,Sí
11,50202,No,1,1,4,5,Sí
6,50202,No,2,1,4,5,Sí
6,50202,No,2,10,3,5,Sí
11,50202,No,1,1,4,5,Sí
6,50202,No,2,10,4,5,Sí
7,50203,Sí,2,1,5,5,Sí
13,50201,No,3,10,3,4,Sí
6,50201,No,3,10,4,4,Sí
7,50201,Sí,2,10,4,4,Sí
12,51104,No,1,10,3,6,Sí
15,51104,Sí,1,1,3,6,Sí
17,51104,No,1,10,3,6,Sí
13,51104,No,3,10,2,6,Sí
9,51012,No,2,10,3,6,Sí
9,51012,No,2,10,2,6,Sí
11,51005,No,1,10,3,5,Sí
8,51005,No,2,10,4,5,Sí
6,51005,No,2,10,5,5,Sí
10,51005,No,1,10,3,5,Sí
17,51005,No,2,10,3,5,Sí
7,51005,No,3,10,5,5,Sí
17,50602,Sí,1,10,3,4,Sí
14,50602,No,2,10,3,4,Sí
12,50602,Sí,3,10,4,4,Sí
10,50603,No,1,10,3,5,Sí
11,50621,No,2,10,3,6,Sí
10,50621,No,1,10,4,6,Sí
14,50621,No,2,10,3,6,Sí
11,50621,No,1,10,4,6,Sí
6,50621,No,3,10,2,6,Sí
7,50621,No,2,10,3,6,Sí
9,50621,No,2,10,3,6,Sí
12,50621,No,2,10,5,6,Sí
9,50621,No,2,10,3,6,Sí
12,50601,No,3,10,3,4,Sí
7,50601,Sí,1,10,3,4,Sí
10,50601,Sí,1,10,6,3,Sí
12,50601,No,2,10,3,4,Sí
17,50601,Sí,2,10,4,4,Sí
16,50601,No,2,10,3,4,Sí
12,50601,No,1,10,4,4,Sí
9,50601,No,1,10,5,4,Sí
7,50601,No,3,10,3,4,Sí
12,50601,No,1,10,3,4,Sí
8,50601,No,1,10,4,4,Sí
15,50601,Sí,5,10,4,5,Sí
11,50601,No,1,10,3,5,Sí
8,50601,No,2,10,4,5,Sí
15,50601,Sí,3,10,2,5,Sí
12,50601,Sí,3,10,3,5,Sí
8,50601,Sí,2,10,4,5,Sí
14,50601,No,1,10,3,5,Sí
10,50601,No,1,10,4,5,Sí
17,50601,No,2,10,2,5,Sí
9,50601,No,1,10,2,5,Sí
7,50601,No,2,10,3,5,Sí
7,50601,No,2,10,4,5,Sí
12,50601,No,2,10,4,5,Sí
9,50601,No,2,10,5,5,Sí
9,50601,No,8,10,6,6,Sí
17,50619,No,8,10,2,5,Sí
14,50619,No,2,10,3,5,Sí
11,50619,No,1,10,3,6,Sí
7,50619,No,1,10,4,6,Sí
10,50619,Sí,1,10,4,6,Sí
8,50619,Sí,2,10,3,6,Sí
10,50619,No,2,10,4,6,Sí
12,50619,No,2,10,3,6,Sí
8,50701,Sí,8,10,4,4,Sí
10,50701,No,2,10,3,4,Sí
10,30602,No,7,10,3,5,Sí
15,30602,No,1,1,3,5,Sí
13,30602,Sí,5,10,4,5,Sí
11,30602,No,5,1,5,5,Sí
6,30602,Sí,3,10,4,5,Sí
12,30602,No,2,10,4,4,Sí
12,30602,No,2,10,5,4,Sí
17,30602,No,2,10,3,4,Sí
10,30602,No,1,10,3,4,Sí
9,30602,No,3,10,4,5,Sí
12,30602,Sí,5,10,4,5,Sí
14,30213,No,2,10,2,4,Sí
8,30213,No,5,10,4,4,Sí
15,30213,No,4,1,4,4,Sí
16,30213,Sí,2,10,5,3,Sí
10,30213,No,2,10,3,3,Sí
7,30213,No,3,10,2,3,Sí
17,30213,No,5,10,3,3,Sí
8,30213,No,3,10,5,3,Sí
16,30213,Sí,3,10,3,3,Sí
13,30213,No,2,10,4,3,Sí
16,30213,Sí,2,10,3,3,Sí
7,30213,No,2,10,3,4,Sí
8,30213,No,3,10,3,4,Sí
6,30213,No,2,10,4,4,Sí
10,30213,No,2,10,3,4,Sí
15,30216,No,2,10,3,3,Sí
13,30216,No,2,10,4,3,Sí
6,30216,No,2,10,5,3,Sí
14,30216,Sí,2,10,3,4,Sí
12,30216,No,1,10,4,4,Sí
11,30216,No,2,10,3,1,Sí
6,30216,No,2,10,4,1,Sí
15,30201,Sí,2,10,3,4,Sí
9,30201,Sí,1,10,5,4,Sí
7,30201,No,3,10,3,4,Sí
8,30201,No,3,10,3,4,Sí
10,30201,No,2,10,4,2,Sí
15,30201,Sí,4,10,3,2,Sí
16,30201,No,2,10,3,3,Sí
12,30201,No,2,10,4,3,Sí
9,30201,No,4,10,3,3,Sí
9,30201,No,3,10,4,3,Sí
16,30201,No,9,1,2,3,Sí
7,30201,No,3,10,2,4,Sí
13,30201,Sí,3,10,4,4,Sí
10,30201,No,2,10,5,4,Sí
10,30201,No,1,10,3,4,Sí
6,30201,No,1,10,4,4,Sí
13,30201,Sí,2,10,4,4,Sí
17,30201,Sí,2,10,3,4,Sí
15,30201,Sí,4,10,4,4,Sí
7,30201,No,3,10,2,5,Sí
12,30201,No,2,10,3,5,Sí
12,30201,No,1,10,3,4,Sí
7,30201,Sí,3,10,4,4,Sí
10,30201,Sí,2,10,6,4,Sí
16,30201,No,1,10,4,4,Sí
14,30201,No,1,10,5,4,Sí
13,30201,Sí,2,10,3,4,Sí
16,30204,Sí,8,10,3,6,Sí
15,30204,Sí,3,10,4,6,Sí
15,30204,No,2,10,2,6,Sí
12,30204,No,1,10,2,6,Sí
16,30215,No,1,10,3,5,Sí
10,30215,No,1,10,4,5,Sí
8,30215,No,1,10,4,5,Sí
9,30109,No,2,10,4,3,Sí
15,30109,Sí,3,10,4,3,Sí
8,30109,Sí,5,10,5,3,Sí
14,30109,Sí,2,10,4,3,Sí
9,30109,No,2,10,3,3,Sí
6,30109,No,2,10,3,3,Sí
9,30101,Sí,3,10,4,2,Sí
8,30101,No,3,10,3,2,Sí
8,30101,No,2,10,3,2,Sí
12,30101,No,2,10,3,2,Sí
12,30101,No,2,10,4,2,Sí
7,30101,No,2,10,5,3,Sí
6,30101,No,2,10,3,3,Sí
13,30101,No,4,10,3,3,Sí
13,30101,Sí,2,10,4,3,Sí
6,30101,No,3,10,3,2,Sí
8,30101,Sí,1,10,3,2,Sí
8,30101,No,5,10,4,2,Sí
6,30101,Sí,2,10,3,2,Sí
8,30101,No,2,10,5,1,Sí
10,30101,No,1,10,3,1,Sí
13,30101,No,2,10,4,3,Sí
8,30101,No,8,10,5,3,Sí
7,30101,Sí,2,10,8,3,Sí
8,30101,No,1,10,3,2,Sí
10,30101,No,2,10,3,2,Sí
14,30101,No,1,10,2,2,Sí
9,30101,Sí,2,10,3,2,Sí
10,30101,No,1,10,2,2,Sí
10,30101,No,2,10,3,2,Sí
10,30101,No,1,10,4,2,Sí
16,30101,No,1,10,4,2,Sí
10,30101,No,1,10,5,2,Sí
8,30101,No,1,10,6,2,Sí
6,30101,No,2,10,3,1,Sí
11,30101,No,2,10,3,1,Sí
12,30101,No,2,10,3,2,Sí
11,30101,No,2,10,4,2,Sí
8,30101,Sí,5,10,5,2,Sí
6,30101,No,1,10,4,2,Sí
10,30101,No,3,10,2,3,Sí
6,30101,No,3,10,3,3,Sí
16,30101,Sí,3,10,2,3,Sí
14,30101,Sí,1,10,2,2,Sí
